Unnamed: 0,Date,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex.1,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,Location,Area,Depth,Width,longitude,latitude,altitude,Dangerous
0,1/12/2023,4.7,-3.9,0.0,12.0,5.0,0,0,0,0,0,0,4.7,4.7,4.7,-3.9,7.8,50.0,50.0,0.0,1013.25,4.7,10.0,49,7.8,Snake Creek,Snake Creek,,0,-109.6782053,37.2787425,0,True
0,1/12/2023,-3.2,-15.3,0.0,12.0,5.0,0,0,0,0,0,0,-3.2,-3.2,-3.2,-15.3,8.2,50.0,50.0,0.0,1013.25,-3.2,10.0,223,8.2,Tuscarora,Tuscarora,"15""",0,-111.5987748,40.5845206,0,True
0,1/12/2023,-2.9,-13.6,0.0,12.0,5.0,0,0,0,0,0,0,-2.9,-2.9,-2.9,-13.6,9.7,50.0,50.0,0.0,1013.25,-2.9,10.0,174,9.7,Gobblers Knob,Gobblers Knob,6',0,-111.682808,40.67074,0,True
0,1/12/2023,-3.8,-12.5,0.0,12.0,5.0,0,0,0,0,0,0,-3.8,-3.8,-3.8,-12.5,7.7,50.0,50.0,0.0,1013.25,-3.8,10.0,203,7.7,Grandview Peak,Grandview Peak,6',0,-111.7521555,40.8516128,0,True
0,1/11/2023,-2.5,-9.2,0.0,12.0,5.0,0,0,0,0,0,0,-2.5,-2.5,-2.5,-9.2,8.9,50.0,50.0,10.6,1013.25,-2.5,10.0,280,8.9,Mineral Fork,Mineral Fork,,0,-111.6853502,40.6210541,0,True
0,1/11/2023,6.9,-0.6,0.0,12.0,5.0,0,0,0,0,0,0,6.9,6.9,6.9,-0.6,22.8,50.0,50.0,0.0,1013.25,6.9,10.0,276,22.8,Powder Park,Powder Park,,0,-111.6674113,37.0825883,0,True
0,1/11/2023,-7.5,-14.3,0.0,12.0,5.0,0,0,0,0,0,0,-7.5,-7.5,-7.5,-14.3,21.4,50.0,50.0,12.5,1013.25,-7.5,10.0,268,21.4,Raymond Peak,Raymond Peak,"20""",0,-111.7020519,40.6585713,0,True
0,1/11/2023,-7.7,-14.5,0.0,12.0,5.0,0,0,0,0,0,0,-7.7,-7.7,-7.7,-14.5,21.4,50.0,50.0,12.5,1013.25,-7.7,10.0,268,21.4,Gobblers Knob,Gobblers Knob,,0,-111.682808,40.67074,0,True
0,1/11/2023,-4.3,-10.9,0.0,12.0,5.0,0,0,0,0,0,0,-4.3,-4.3,-4.3,-10.9,15.4,50.0,50.0,14.1,1013.25,-4.3,10.0,283,15.4,Hogum,Hogum,,0,-111.7198577,40.5522892,0,True
0,1/11/2023,2.1,-1.9,0.0,12.0,5.0,0,0,0,0,0,0,2.1,2.1,2.1,-1.9,8.8,50.0,50.0,11.2,1013.25,2.1,10.0,199,8.8,East Bowl,East Bowl,"10""",0,-111.677609,40.326168,0,True
0,1/11/2023,4.0,-5.2,0.0,12.0,5.0,0,0,0,0,0,0,4.0,4.0,4.0,-5.2,10.6,50.0,50.0,4.2,1013.25,4.0,10.0,164,10.6,Claytons,Claytons,"20""",0,-112.0268012,41.1631243,0,True
0,1/11/2023,3.0,-9.2,0.0,12.0,5.0,0,0,0,0,0,0,3.0,3.0,3.0,-9.2,11.0,50.0,50.0,0.1,1013.25,3.0,10.0,95,11.0,Bear Trap,Bear Trap,"12""",0,-113.118597,37.430759,0,True
0,1/10/2023,-1.3,-3.7,0.0,12.0,5.0,0,0,0,0,0,0,-1.3,-1.3,-1.3,-3.7,18.5,50.0,50.0,33.6,1013.25,-1.3,10.0,215,18.5,Broads Fork,Broads Fork,5',0,-111.7156044,40.6043718,0,True
0,1/10/2023,-6.5,-9.2,0.0,12.0,5.0,0,0,0,0,0,0,-6.5,-6.5,-6.5,-9.2,16.1,50.0,50.0,39.1,1013.25,-6.5,10.0,230,16.1,Pfeifferhorn,Pfeifferhorn,"5""",0,-111.7057945,40.5337158,0,True
0,1/10/2023,4.1,-0.7,0.0,12.0,5.0,0,0,0,0,0,0,4.1,4.1,4.1,-0.7,19.9,50.0,50.0,14.0,1013.25,4.1,10.0,182,19.9,West Porter,West Porter,,0,-111.7121964,40.6891988,0,True
0,1/10/2023,9.6,0.3,0.0,12.0,5.0,0,0,0,0,0,0,9.6,9.6,9.6,0.3,24.1,50.0,50.0,0.8,1013.25,9.6,10.0,185,24.1,West Monitor,West Monitor,,0,-109.7356695,38.6605375,0,True
0,1/10/2023,6.1,2.3,0.0,12.0,5.0,0,0,0,0,0,0,6.1,6.1,6.1,2.3,15.3,50.0,50.0,23.0,1013.25,6.1,10.0,146,15.3,White Pine,White Pine,,0,-112.0293301,41.147734,0,True
0,1/10/2023,-4.9,-7.3,0.0,12.0,5.0,0,0,0,0,0,0,-4.9,-4.9,-4.9,-7.3,18.5,50.0,50.0,33.6,1013.25,-4.9,10.0,215,18.5,Sunset Peak,Sunset Peak,,0,-111.5936177,40.5771083,0,True
0,1/10/2023,-1.4,-3.8,0.0,12.0,5.0,0,0,0,0,0,0,-1.4,-1.4,-1.4,-3.8,18.5,50.0,50.0,33.6,1013.25,-1.4,10.0,215,18.5,Brighton Hill,Brighton Hill,"12""",0,-111.5833147,40.6018223,0,True
0,1/8/2023,-4.9,-9.1,0.0,12.0,5.0,0,0,0,0,0,0,-4.9,-4.9,-4.9,-9.1,16.3,50.0,50.0,0.3,1013.25,-4.9,10.0,208,16.3,Tuscarora,Tuscarora,,0,-111.5987748,40.5845206,0,True
0,1/8/2023,7.3,-2.0,0.0,12.0,5.0,0,0,0,0,0,0,7.3,7.3,7.3,-2.0,32.0,50.0,50.0,0.0,1013.25,7.3,10.0,156,32.0,Two Trees,Two Trees,"12""",0,-111.9217153,40.7786142,0,True
0,1/8/2023,-3.9,-8.1,0.0,12.0,5.0,0,0,0,0,0,0,-3.9,-3.9,-3.9,-8.1,16.3,50.0,50.0,0.3,1013.25,-3.9,10.0,208,16.3,Cardiff Fork,Cardiff Fork,3',0,-111.6528203,40.5950092,0,True
0,1/8/2023,-2.4,-9.6,0.0,12.0,5.0,0,0,0,0,0,0,-2.4,-2.4,-2.4,-9.6,13.4,50.0,50.0,0.3,1013.25,-2.4,10.0,201,13.4,Argenta,Argenta,"5""",0,-111.5976811,40.6233813,0,True
0,1/8/2023,5.4,-4.0,0.0,12.0,5.0,0,0,0,0,0,0,5.4,5.4,5.4,-4.0,8.5,50.0,50.0,0.0,1013.25,5.4,10.0,314,8.5,Home Run,Home Run,"2""",0,-109.5430691,38.5893873,0,True
0,1/8/2023,-4.7,-11.3,0.0,12.0,5.0,0,0,0,0,0,0,-4.7,-4.7,-4.7,-11.3,15.9,50.0,50.0,0.3,1013.25,-4.7,10.0,189,15.9,Gobblers,Gobblers,"8""",0,-111.682808,40.67074,0,True
0,1/7/2023,-3.5,-12.8,0.0,12.0,5.0,0,0,0,0,0,0,-3.5,-3.5,-3.5,-12.8,9.8,50.0,50.0,0.0,1013.25,-3.5,10.0,160,9.8,Murdock Peak,Murdock Peak,"6""",0,-111.604647,40.693559,0,True
0,1/6/2023,-0.5,-3.9,0.0,12.0,5.0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-3.9,10.8,50.0,50.0,4.5,1013.25,-0.5,10.0,206,10.8,Summit Park,Summit Park,"8""",0,-111.5935947,40.7550775,0,True
0,1/6/2023,-2.8,-5.9,0.0,12.0,5.0,0,0,0,0,0,0,-2.8,-2.8,-2.8,-5.9,6.8,50.0,50.0,11.1,1013.25,-2.8,10.0,212,6.8,Mineral Fork,Mineral Fork,"14""",0,-111.6853502,40.6210541,0,True
0,1/6/2023,-7.4,-10.8,0.0,12.0,5.0,0,0,0,0,0,0,-7.4,-7.4,-7.4,-10.8,19.1,50.0,50.0,7.3,1013.25,-7.4,10.0,289,19.1,Flagstaff Ridge,Flagstaff Ridge,"18""",0,-111.3121191,39.0702482,0,True
0,1/6/2023,4.0,-1.4,0.0,12.0,5.0,0,0,0,0,0,0,4.0,4.0,4.0,-1.4,12.5,50.0,50.0,6.1,1013.25,4.0,10.0,140,12.5,Circle Awl,Circle Awl,"12""",0,-111.9793968,40.7352412,0,True
0,1/6/2023,-6.5,-9.2,0.0,12.0,5.0,0,0,0,0,0,0,-6.5,-6.5,-6.5,-9.2,13.8,50.0,50.0,12.9,1013.25,-6.5,10.0,258,13.8,Reynolds Peak,Reynolds Peak,,0,-111.645712,40.6620683,0,True
0,1/5/2023,5.8,-3.2,0.0,12.0,5.0,0,0,0,0,0,0,5.8,5.8,5.8,-3.2,19.2,50.0,50.0,3.1,1013.25,5.8,10.0,83,19.2,Little Water,Little Water,,0,-109.5517824,37.1033343,0,True
0,1/5/2023,3.9,-3.0,0.0,12.0,5.0,0,0,0,0,0,0,3.9,3.9,3.9,-3.0,26.8,50.0,50.0,1.4,1013.25,3.9,10.0,136,26.8,Little Superior,Little Superior,"7""",0,-111.9164388,40.799927,0,True
0,1/5/2023,1.2,-4.6,0.0,12.0,5.0,0,0,0,0,0,0,1.2,1.2,1.2,-4.6,13.4,50.0,50.0,1.5,1013.25,1.2,10.0,151,13.4,Stairs Gulch,Stairs Gulch,,0,-111.7382043,40.6156207,0,True
0,1/3/2023,-12.3,-15.0,0.0,12.0,5.0,0,0,0,0,0,0,-12.3,-12.3,-12.3,-15.0,13.5,50.0,50.0,2.2,1013.25,-12.3,10.0,260,13.5,Wolverine,Wolverine,,0,-110.8811816,40.7203368,0,True
0,1/2/2023,-4.6,-9.2,0.0,12.0,5.0,0,0,0,0,0,0,-4.6,-4.6,-4.6,-9.2,7.2,50.0,50.0,8.1,1013.25,-4.6,10.0,294,7.2,Mary Ellen,Mary Ellen,,0,-111.6209906,40.5314259,0,True
0,1/2/2023,-6.7,-12.0,0.0,12.0,5.0,0,0,0,0,0,0,-6.7,-6.7,-6.7,-12.0,5.5,50.0,50.0,8.1,1013.25,-6.7,10.0,305,5.5,Reed and Benson Ridge,Reed and Benson Ridge,4',0,-111.6471468,40.6035612,0,True
0,1/2/2023,-6.5,-11.8,0.0,12.0,5.0,0,0,0,0,0,0,-6.5,-6.5,-6.5,-11.8,5.5,50.0,50.0,8.1,1013.25,-6.5,10.0,305,5.5,Cardiff Pass,Cardiff Pass,2',0,-111.6514741,40.5960596,0,True
0,1/2/2023,-4.9,-8.0,0.0,12.0,5.0,0,0,0,0,0,0,-4.9,-4.9,-4.9,-8.0,7.6,50.0,50.0,4.9,1013.25,-4.9,10.0,16,7.6,Days Fork,Days Fork,,0,-111.6364591,40.621971,0,True
0,1/2/2023,-4.1,-7.2,0.0,12.0,5.0,0,0,0,0,0,0,-4.1,-4.1,-4.1,-7.2,7.6,50.0,50.0,4.9,1013.25,-4.1,10.0,16,7.6,Mineral Fork,Mineral Fork,,0,-111.6853502,40.6210541,0,True
0,1/1/2023,1.8,-1.3,0.0,12.0,5.0,0,0,0,0,0,0,1.8,1.8,1.8,-1.3,7.6,50.0,50.0,13.8,1013.25,1.8,10.0,103,7.6,Main Days,Main Days,3',0,-111.464035,40.134356,0,True
0,1/1/2023,-4.0,-6.6,0.0,12.0,5.0,0,0,0,0,0,0,-4.0,-4.0,-4.0,-6.6,11.2,50.0,50.0,42.2,1013.25,-4.0,10.0,167,11.2,Cardiff Fork,Cardiff Fork,3',0,-111.6528203,40.5950092,0,True
0,1/1/2023,-3.2,-5.7,0.0,12.0,5.0,0,0,0,0,0,0,-3.2,-3.2,-3.2,-5.7,11.2,50.0,50.0,42.2,1013.25,-3.2,10.0,167,11.2,Montreal Hill,Montreal Hill,2',0,-111.6621479,40.6116164,0,True
0,1/1/2023,-0.9,-4.1,0.0,12.0,5.0,0,0,0,0,0,0,-0.9,-0.9,-0.9,-4.1,7.3,50.0,50.0,43.9,1013.25,-0.9,10.0,353,7.3,Mineral Fork,Mineral Fork,,0,-111.6853502,40.6210541,0,True
0,1/1/2023,5.5,2.8,0.0,12.0,5.0,0,0,0,0,0,0,5.5,5.5,5.5,2.8,32.9,50.0,50.0,11.0,1013.25,5.5,10.0,175,32.9,Butler Basin,Butler Basin,,0,-109.8005656,38.00155435,0,True
0,1/1/2023,-4.5,-7.0,0.0,12.0,5.0,0,0,0,0,0,0,-4.5,-4.5,-4.5,-7.0,11.2,50.0,50.0,42.2,1013.25,-4.5,10.0,167,11.2,Kessler Peak,Kessler Peak,5',0,-111.6687569,40.6251165,0,True
0,1/1/2023,-0.7,-3.8,0.0,12.0,5.0,0,0,0,0,0,0,-0.7,-0.7,-0.7,-3.8,9.1,50.0,50.0,21.9,1013.25,-0.7,10.0,340,9.1,West Porter,West Porter,"12""",0,-111.7121964,40.6891988,0,True
0,1/1/2023,-4.2,-7.0,0.0,12.0,5.0,0,0,0,0,0,0,-4.2,-4.2,-4.2,-7.0,7.6,50.0,50.0,32.6,1013.25,-4.2,10.0,83,7.6,Murdock Peak,Murdock Peak,"18""",0,-111.604647,40.693559,0,True
0,1/1/2023,0.7,-1.3,0.0,12.0,5.0,0,0,0,0,0,0,0.7,0.7,0.7,-1.3,17.1,50.0,50.0,28.4,1013.25,0.7,10.0,295,17.1,Reynolds Pk,Reynolds Pk,5',0,-112.097711,40.7078652,0,True
0,1/1/2023,-3.2,-5.7,0.0,12.0,5.0,0,0,0,0,0,0,-3.2,-3.2,-3.2,-5.7,11.2,50.0,50.0,42.2,1013.25,-3.2,10.0,167,11.2,Lake Mary,Lake Mary,3',0,-111.5905189,40.5892188,0,True
0,1/1/2023,2.8,0.0,0.0,12.0,5.0,0,0,0,0,0,0,2.8,2.8,2.8,2.8,17.6,50.0,50.0,40.6,1013.25,2.8,10.0,351,17.6,Meadows,Meadows,4',0,-111.9471139,40.5218341,0,True
0,12/31/2022,-2.3,-6.4,0.0,12.0,5.0,0,0,0,0,0,0,-2.3,-2.3,-2.3,-6.4,20.0,50.0,50.0,21.4,1013.25,-2.3,10.0,232,20.0,Reynolds Peak,Reynolds Peak,4',0,-111.645712,40.6620683,0,True
0,12/31/2022,7.1,1.2,0.0,12.0,5.0,0,0,0,0,0,0,7.1,7.1,7.1,1.2,36.1,50.0,50.0,23.0,1013.25,7.1,10.0,156,36.1,Willows,Willows,2',0,-111.8693786,40.5768927,0,True
0,12/29/2022,-6.7,-13.5,0.0,12.0,5.0,0,0,0,0,0,0,-6.7,-6.7,-6.7,-13.5,8.2,50.0,50.0,0.0,1013.25,-6.7,10.0,26,8.2,Dutch Draw,Dutch Draw,"18""",0,-109.4192889,40.9361428,0,True
0,12/29/2022,-3.8,-10.6,0.0,12.0,5.0,0,0,0,0,0,0,-3.8,-3.8,-3.8,-10.6,9.3,50.0,50.0,0.1,1013.25,-3.8,10.0,171,9.3,Summit Park,Summit Park,2',0,-111.5935947,40.7550775,0,True
0,12/28/2022,-1.0,-8.7,0.0,12.0,5.0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-8.7,15.6,50.0,50.0,7.0,1013.25,-1.0,10.0,285,15.6,Butler Fork,Butler Fork,3.5',0,-111.6638836,40.6522147,0,True
0,12/28/2022,-1.8,-10.1,0.0,12.0,5.0,0,0,0,0,0,0,-1.8,-1.8,-1.8,-10.1,12.7,50.0,50.0,5.1,1013.25,-1.8,10.0,289,12.7,Mineral Fork,Mineral Fork,"15""",0,-111.6853502,40.6210541,0,True
0,12/26/2022,4.3,-2.7,0.0,12.0,5.0,0,0,0,0,0,0,4.3,4.3,4.3,-2.7,23.5,50.0,50.0,0.0,1013.25,4.3,10.0,13,23.5,Little Cottonwood Canyon,Little Cottonwood Canyon,"14""",0,-109.0738217,37.7801637,0,True
0,12/22/2022,-10.2,-17.1,0.0,12.0,5.0,0,0,0,0,0,0,-10.2,-10.2,-10.2,-17.1,24.3,50.0,50.0,6.1,1013.25,-10.2,10.0,267,24.3,Grizzly Gulch,Grizzly Gulch,"12""",0,-111.6176169,40.5945374,0,True
0,12/21/2022,0.1,-11.2,0.0,12.0,5.0,0,0,0,0,0,0,0.1,0.1,0.1,-11.2,16.6,50.0,50.0,1.1,1013.25,0.1,10.0,252,16.6,Summit Park,Summit Park,"10""",0,-111.5935947,40.7550775,0,True
0,12/21/2022,-8.5,-13.4,0.0,12.0,5.0,0,0,0,0,0,0,-8.5,-8.5,-8.5,-13.4,27.0,50.0,50.0,8.2,1013.25,-8.5,10.0,263,27.0,10420,10420,"16""",0,-111.5583795,40.6000653,0,True
0,12/18/2022,-4.1,-10.5,0.0,12.0,5.0,0,0,0,0,0,0,-4.1,-4.1,-4.1,-10.5,8.4,50.0,50.0,0.0,1013.25,-4.1,10.0,282,8.4,Superior,Superior,,0,-111.9164388,40.799927,0,True
0,12/18/2022,-4.7,-15.2,0.0,12.0,5.0,0,0,0,0,0,0,-4.7,-4.7,-4.7,-15.2,13.5,50.0,50.0,0.0,1013.25,-4.7,10.0,107,13.5,Little Cottonwood Canyon,Little Cottonwood Canyon,,0,-109.0738217,37.7801637,0,True
0,12/18/2022,-2.6,-12.0,0.0,12.0,5.0,0,0,0,0,0,0,-2.6,-2.6,-2.6,-12.0,7.5,50.0,50.0,0.0,1013.25,-2.6,10.0,48,7.5,Little Pine,Little Pine,,0,-111.7143584,39.4225192,0,True
0,12/16/2022,-2.1,-11.3,0.0,12.0,5.0,0,0,0,0,0,0,-2.1,-2.1,-2.1,-11.3,21.9,50.0,50.0,0.0,1013.25,-2.1,10.0,348,21.9,Red Top,Red Top,,0,-111.9344494,37.2375903,0,True
0,12/16/2022,-14.4,-20.7,0.0,12.0,5.0,0,0,0,0,0,0,-14.4,-14.4,-14.4,-20.7,6.5,50.0,50.0,0.0,1013.25,-14.4,10.0,262,6.5,Grandview Peak,Grandview Peak,2',0,-111.7521555,40.8516128,0,True
0,12/15/2022,3.3,-6.7,0.0,12.0,5.0,0,0,0,0,0,0,3.3,3.3,3.3,-6.7,22.2,50.0,50.0,0.0,1013.25,3.3,10.0,322,22.2,Snake Creek,Snake Creek,,0,-109.6782053,37.2787425,0,True
0,12/15/2022,-2.1,-6.1,0.0,12.0,5.0,0,0,0,0,0,0,-2.1,-2.1,-2.1,-6.1,13.5,50.0,50.0,6.8,1013.25,-2.1,10.0,19,13.5,Salt Lake,Salt Lake,"4""",0,-111.9103124,40.6632297,0,True
0,12/15/2022,-2.7,-13.2,0.0,12.0,5.0,0,0,0,0,0,0,-2.7,-2.7,-2.7,-13.2,18.9,50.0,50.0,0.0,1013.25,-2.7,10.0,350,18.9,Bear Trap,Bear Trap,2',0,-113.118597,37.430759,0,True
0,12/13/2022,-7.1,-9.1,0.0,12.0,5.0,0,0,0,0,0,0,-7.1,-7.1,-7.1,-9.1,13.7,50.0,50.0,5.4,1013.25,-7.1,10.0,278,13.7,Lambs Canyon,Lambs Canyon,"16""",0,-111.62674,40.719188,0,True
0,12/12/2022,-3.2,-8.3,0.0,12.0,5.0,0,0,0,0,0,0,-3.2,-3.2,-3.2,-8.3,11.3,50.0,50.0,5.7,1013.25,-3.2,10.0,223,11.3,Summit Park,Summit Park,2',0,-111.5935947,40.7550775,0,True
0,12/12/2022,-7.2,-13.1,0.0,12.0,5.0,0,0,0,0,0,0,-7.2,-7.2,-7.2,-13.1,10.6,50.0,50.0,8.7,1013.25,-7.2,10.0,271,10.6,Mill D North,Mill D North,2',0,-111.610573,40.660987,0,True
0,12/12/2022,-2.5,-14.0,0.0,12.0,5.0,0,0,0,0,0,0,-2.5,-2.5,-2.5,-14.0,12.0,50.0,50.0,0.6,1013.25,-2.5,10.0,93,12.0,Bear Trap,Bear Trap,2',0,-113.118597,37.430759,0,True
0,12/10/2022,-1.4,-10.8,0.0,12.0,5.0,0,0,0,0,0,0,-1.4,-1.4,-1.4,-10.8,13.0,50.0,50.0,0.0,1013.25,-1.4,10.0,197,13.0,Mineral Fork,Mineral Fork,"3""",0,-111.6853502,40.6210541,0,True
0,12/10/2022,3.8,-4.5,0.0,12.0,5.0,0,0,0,0,0,0,3.8,3.8,3.8,-4.5,6.3,50.0,50.0,0.0,1013.25,3.8,10.0,350,6.3,West Monitor,West Monitor,"12""",0,-109.7356695,38.6605375,0,True
0,12/10/2022,-3.0,-12.2,0.0,12.0,5.0,0,0,0,0,0,0,-3.0,-3.0,-3.0,-12.2,12.7,50.0,50.0,0.0,1013.25,-3.0,10.0,162,12.7,Mill D North,Mill D North,"15""",0,-111.610573,40.660987,0,True
0,12/10/2022,7.7,-6.5,0.0,12.0,5.0,0,0,0,0,0,0,7.7,7.7,7.7,-6.5,18.0,50.0,50.0,0.0,1013.25,7.7,10.0,108,18.0,White Pine,White Pine,"3""",0,-112.0293301,41.147734,0,True
0,12/10/2022,-3.1,-8.6,0.0,12.0,5.0,0,0,0,0,0,0,-3.1,-3.1,-3.1,-8.6,14.4,50.0,50.0,0.0,1013.25,-3.1,10.0,186,14.4,Grizzly Gulch,Grizzly Gulch,"8""",0,-111.6176169,40.5945374,0,True
0,12/9/2022,-8.8,-12.0,0.0,12.0,5.0,0,0,0,0,0,0,-8.8,-8.8,-8.8,-12.0,15.2,50.0,50.0,1.9,1013.25,-8.8,10.0,228,15.2,Davenport Hill,Davenport Hill,"4""",0,-111.6221452,40.599395,0,True
0,12/9/2022,-6.7,-11.6,0.0,12.0,5.0,0,0,0,0,0,0,-6.7,-6.7,-6.7,-11.6,14.8,50.0,50.0,2.5,1013.25,-6.7,10.0,207,14.8,Mt Olympus,Mt Olympus,,0,-111.7710817,40.6567926,0,True
0,12/9/2022,-2.9,-12.6,0.0,12.0,5.0,0,0,0,0,0,0,-2.9,-2.9,-2.9,-12.6,15.5,50.0,50.0,0.0,1013.25,-2.9,10.0,239,15.5,Pioneer Ridge,Pioneer Ridge,3',0,-112.8498287,37.6996004,0,True
0,12/9/2022,-7.5,-12.3,0.0,12.0,5.0,0,0,0,0,0,0,-7.5,-7.5,-7.5,-12.3,14.8,50.0,50.0,2.5,1013.25,-7.5,10.0,207,14.8,Mill D North,Mill D North,"6""",0,-111.610573,40.660987,0,True
0,12/7/2022,-3.9,-9.4,0.0,12.0,5.0,0,0,0,0,0,0,-3.9,-3.9,-3.9,-9.4,7.7,50.0,50.0,5.6,1013.25,-3.9,10.0,172,7.7,Brighton Hill,Brighton Hill,,0,-111.5833147,40.6018223,0,True
0,12/6/2022,9.9,3.1,0.0,12.0,5.0,0,0,0,0,0,0,9.9,9.9,9.9,3.1,19.8,50.0,50.0,1.7,1013.25,9.9,10.0,209,19.8,Little Water,Little Water,"6""",0,-109.5517824,37.1033343,0,True
0,12/6/2022,-3.2,-12.9,0.0,12.0,5.0,0,0,0,0,0,0,-3.2,-3.2,-3.2,-12.9,6.2,50.0,50.0,0.0,1013.25,-3.2,10.0,15,6.2,Dutch Draw,Dutch Draw,"12""",0,-109.4192889,40.9361428,0,True
0,12/6/2022,10.7,2.7,0.0,12.0,5.0,0,0,0,0,0,0,10.7,10.7,10.7,2.7,11.7,50.0,50.0,1.0,1013.25,10.7,10.0,231,11.7,Snake Creek,Snake Creek,"14""",0,-109.6782053,37.2787425,0,True
0,12/6/2022,-2.1,-12.4,0.0,12.0,5.0,0,0,0,0,0,0,-2.1,-2.1,-2.1,-12.4,14.5,50.0,50.0,0.0,1013.25,-2.1,10.0,268,14.5,Rocky Point,Rocky Point,"18""",0,-114.0150068,40.3116003,0,True
0,12/5/2022,3.9,-1.1,0.0,12.0,5.0,0,0,0,0,0,0,3.9,3.9,3.9,-1.1,11.4,50.0,50.0,8.6,1013.25,3.9,10.0,269,11.4,No Name Bowl,No Name Bowl,2.5',0,-112.035156,40.5208607,0,True
0,12/3/2022,4.2,-3.5,0.0,12.0,5.0,0,0,0,0,0,0,4.2,4.2,4.2,-3.5,8.9,50.0,50.0,0.0,1013.25,4.2,10.0,334,8.9,West Monitor,West Monitor,"15""",0,-109.7356695,38.6605375,0,True
0,12/3/2022,-2.3,-12.2,0.0,12.0,5.0,0,0,0,0,0,0,-2.3,-2.3,-2.3,-12.2,9.4,50.0,50.0,0.0,1013.25,-2.3,10.0,160,9.4,Soldier Fork,Soldier Fork,3',0,-111.6497552,40.6802304,0,True
0,12/2/2022,11.9,3.0,0.0,12.0,5.0,0,0,0,0,0,0,11.9,11.9,11.9,3.0,21.7,50.0,50.0,0.0,1013.25,11.9,10.0,263,21.7,Ant Knolls,Ant Knolls,"10""",0,-110.6910858,37.6987129,0,True
0,12/2/2022,1.0,-9.8,0.0,12.0,5.0,0,0,0,0,0,0,1.0,1.0,1.0,-9.8,21.9,50.0,50.0,12.6,1013.25,1.0,10.0,250,21.9,Summit Park,Summit Park,"6""",0,-111.5935947,40.7550775,0,True
0,12/2/2022,7.4,-3.8,0.0,12.0,5.0,0,0,0,0,0,0,7.4,7.4,7.4,-3.8,21.7,50.0,50.0,2.1,1013.25,7.4,10.0,165,21.7,Bear Trap,Bear Trap,2',0,-113.118597,37.430759,0,True
0,12/2/2022,-11.9,-20.9,0.0,12.0,5.0,0,0,0,0,0,0,-11.9,-11.9,-11.9,-20.9,30.2,50.0,50.0,11.8,1013.25,-11.9,10.0,244,30.2,Wilson Peak,Wilson Peak,,0,-110.4615507,40.7757778,0,True
0,12/2/2022,5.4,-12.5,0.0,12.0,5.0,0,0,0,0,0,0,5.4,5.4,5.4,-12.5,29.4,50.0,50.0,4.5,1013.25,5.4,10.0,206,29.4,Highline,Highline,"14""",0,-111.7250892,40.0261365,0,True
0,12/2/2022,-4.4,-15.8,0.0,12.0,5.0,0,0,0,0,0,0,-4.4,-4.4,-4.4,-15.8,23.5,50.0,50.0,15.2,1013.25,-4.4,10.0,257,23.5,Silver Fork,Silver Fork,"14""",0,-111.6195606,40.6181712,0,True
0,12/2/2022,6.2,-9.5,0.0,12.0,5.0,0,0,0,0,0,0,6.2,6.2,6.2,-9.5,22.4,50.0,50.0,6.6,1013.25,6.2,10.0,171,22.4,Claytons,Claytons,2',0,-112.0268012,41.1631243,0,True
0,12/2/2022,-8.6,-20.0,0.0,12.0,5.0,0,0,0,0,0,0,-8.6,-8.6,-8.6,-20.0,23.5,50.0,50.0,15.2,1013.25,-8.6,10.0,257,23.5,Tuscarora,Tuscarora,3',0,-111.5987748,40.5845206,0,True
0,12/2/2022,-8.3,-19.7,0.0,12.0,5.0,0,0,0,0,0,0,-8.3,-8.3,-8.3,-19.7,23.5,50.0,50.0,15.2,1013.25,-8.3,10.0,257,23.5,10420,10420,"15""",0,-111.5583795,40.6000653,0,True
0,12/1/2022,6.6,-1.3,0.0,12.0,5.0,0,0,0,0,0,0,6.6,6.6,6.6,-1.3,24.6,50.0,50.0,0.0,1013.25,6.6,10.0,159,24.6,Bear Trap,Bear Trap,"20""",0,-113.118597,37.430759,0,True
0,12/1/2022,-0.2,-7.7,0.0,12.0,5.0,0,0,0,0,0,0,-0.2,-0.2,-0.2,-7.7,18.0,50.0,50.0,1.5,1013.25,-0.2,10.0,186,18.0,Mineral Fork,Mineral Fork,"8""",0,-111.6853502,40.6210541,0,True
0,12/1/2022,7.8,-3.8,0.0,12.0,5.0,0,0,0,0,0,0,7.8,7.8,7.8,-3.8,28.3,50.0,50.0,0.0,1013.25,7.8,10.0,169,28.3,Cone,Cone,"12""",0,-110.2273869,38.7186662,0,True
0,11/30/2022,-6.3,-17.5,0.0,12.0,5.0,0,0,0,0,0,0,-6.3,-6.3,-6.3,-17.5,17.4,50.0,50.0,0.0,1013.25,-6.3,10.0,206,17.4,Tuscarora,Tuscarora,"20""",0,-111.5987748,40.5845206,0,True
0,11/30/2022,-2.8,-15.5,0.0,12.0,5.0,0,0,0,0,0,0,-2.8,-2.8,-2.8,-15.5,13.0,50.0,50.0,0.0,1013.25,-2.8,10.0,151,13.0,Rainbow Peak,Rainbow Peak,"15""",0,-112.2404138,37.4750945,0,True
